,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
210,864,0,0,None,2,1Fam,TA,No,468.0,0.0,Rec,Unf,1.0,0.0,TA,396.0,N,Norm,Norm,FuseA,96,TA,TA,Stucco,Stucco,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,0.0,864,0,GasA,TA,1Story,1,TA,Lvl,Gtl,5604,Inside,67.0,Reg,0,30,RL,0.0,None,None,0,4,Edwards,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,0,1925,1950,2008
211,1212,0,0,None,3,1Fam,TA,Mn,36.0,0.0,GLQ,Unf,0.0,0.0,Gd,1176.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,2009.0,1212,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10420,Corner,83.0,Reg,0,20,RL,0.0,None,None,0,3,Edwards,22,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1212.0,100,2009,2009,2010
212,932,920,0,None,3,1Fam,TA,No,822.0,0.0,GLQ,Unf,1.0,0.0,Gd,78.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,644.0,2.0,TA,RFn,TA,Attchd,2009.0,1852,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8640,Inside,72.0,Reg,0,60,FV,0.0,None,None,0,7,Somerst,108,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,900.0,168,2009,2009,2009
213,990,0,0,None,3,1Fam,TA,No,716.0,0.0,ALQ,Unf,0.0,1.0,Gd,274.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Attchd,1996.0,990,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,13568,CulDSac,43.0,IR2,0,20,RL,0.0,None,None,0,7,CollgCr,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,990.0,224,1995,1995,2006
214,689,703,0,None,3,1Fam,TA,No,378.0,0.0,GLQ,Unf,0.0,0.0,Gd,311.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,299.0,1.0,TA,Fin,TA,Attchd,1977.0,1392,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10900,FR2,70.0,IR1,0,60,RL,153.0,BrkFace,Shed,450,3,CollgCr,36,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,689.0,0,1977,1977,2010
215,1236,0,0,None,2,1Fam,TA,No,360.0,0.0,BLQ,Unf,0.0,1.0,TA,710.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Min1,447.0,1.0,TA,Unf,TA,Attchd,1957.0,1236,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,10011,Inside,72.0,IR1,0,20,RL,64.0,BrkFace,None,0,5,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1070.0,0,1957,1996,2006
216,1436,0,0,None,3,1Fam,TA,Mn,946.0,0.0,GLQ,Unf,1.0,0.0,Gd,490.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,484.0,2.0,TA,Unf,TA,Attchd,2004.0,1436,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,266.0,BrkFace,None,0,4,CollgCr,98,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1436.0,139,2004,2004,2008
217,810,518,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,686.0,N,Norm,Norm,SBrkr,60,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,210.0,1.0,TA,Unf,TA,Detchd,1940.0,1328,0,GasA,Fa,2Story,1,TA,Lvl,Gtl,9906,Inside,57.0,Reg,0,70,RM,0.0,None,None,0,9,OldTown,172,4,4,Y,0,None,CompShg,Gable,Family,WD,0,Pave,8,686.0,0,1925,1950,2006
218,1137,817,0,None,3,1Fam,TA,No,341.0,0.0,BLQ,Unf,0.0,1.0,TA,457.0,Y,Norm,Norm,SBrkr,150,Gd,Gd,VinylSd,VinylSd,None,TA,2,CBlock,1,Typ,431.0,2.0,TA,Unf,TA,Attchd,1939.0,1954,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,15660,Corner,70.0,IR1,0,50,RL,312.0,BrkFace,None,0,5,Crawfor,119,9,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,798.0,0,1939,2006,2008
219,1248,0,0,None,2,TwnhsE,TA,Av,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1232.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,438.0,2.0,TA,Fin,TA,Attchd,2005.0,1248,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3010,Inside,43.0,Reg,0,120,RL,16.0,BrkFace,None,0,3,Blmngtn,0,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1248.0,108,2005,2006,2006
220,1498,0,0,None,2,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1498.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,675.0,2.0,TA,RFn,TA,Attchd,2006.0,1498,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8990,Inside,73.0,IR1,0,20,RL,0.0,None,None,0,4,CollgCr,33,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1498.0,351,2006,2006,2006
221,1010,1257,0,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1010.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,390.0,2.0,TA,RFn,TA,BuiltIn,2002.0,2267,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8068,Inside,64.0,IR1,0,60,RL,0.0,None,None,0,12,Gilbert,46,5,6,Y,0,None,CompShg,Gable,Normal,ConLI,0,Pave,8,1010.0,120,2002,2002,2009
222,811,741,0,None,3,1Fam,TA,No,550.0,0.0,ALQ,Unf,1.0,0.0,Gd,163.0,Y,RRAn,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,CBlock,2,Typ,434.0,2.0,TA,RFn,TA,Attchd,1975.0,1552,1,GasA,TA,2Story,1,TA,Lvl,Gtl,11475,Inside,85.0,Reg,0,60,RL,0.0,None,None,0,2,NWAmes,208,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,713.0,209,1975,1975,2006
223,864,0,0,None,2,1Fam,TA,No,524.0,180.0,ALQ,LwQ,0.0,0.0,TA,160.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1989.0,864,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10500,FR2,70.0,Reg,0,20,RL,0.0,None,None,0,3,NAmes,0,6,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,864.0,216,1971,1971,2009
224,2392,0,0,None,3,1Fam,TA,Gd,56.0,0.0,GLQ,Unf,0.0,0.0,Ex,2336.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,None,Ex,1,PConc,2,Typ,968.0,3.0,TA,Fin,TA,Attchd,2003.0,2392,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13472,Inside,103.0,Reg,0,20,RL,922.0,BrkFace,None,0,6,NridgHt,105,5,10,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,2392.0,248,2003,2003,2009
225,630,672,0,None,3,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,630.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,280.0,1.0,TA,Unf,TA,Detchd,1991.0,1302,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,142.0,BrkFace,None,0,5,BrDale,0,5,5,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,6,630.0,0,1971,1971,2009
226,1214,1306,0,None,4,1Fam,TA,No,565.0,0.0,GLQ,Unf,0.0,0.0,Gd,638.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,721.0,3.0,TA,RFn,TA,Attchd,1995.0,2520,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9950,Inside,82.0,IR1,0,60,RL,290.0,BrkFace,None,0,6,NoRidge,114,5,7,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,9,1203.0,224,1995,1995,2007
227,483,504,0,None,2,Twnhs,TA,No,321.0,0.0,Rec,Unf,0.0,0.0,TA,162.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1987.0,987,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1869,Inside,21.0,Reg,0,160,RM,127.0,BrkFace,None,0,9,BrDale,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,0,1970,1970,2008
228,912,0,0,None,3,1Fam,TA,No,842.0,0.0,ALQ,Unf,0.0,0.0,TA,70.0,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,336.0,1.0,TA,Unf,TA,Detchd,1974.0,912,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8521,FR2,70.0,Reg,0,20,RL,0.0,None,None,0,5,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,912.0,0,1967,1967,2010
229,1555,0,0,None,2,TwnhsE,TA,Av,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1357.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,2005.0,1555,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,43.0,Reg,0,120,RL,16.0,BrkFace,None,0,5,Blmngtn,20,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1373.0,143,2005,2006,2009
230,1194,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1194.0,Y,Norm,Norm,SBrkr,120,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,312.0,1.0,TA,RFn,TA,Attchd,1959.0,1194,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8760,Inside,73.0,Reg,0,20,RL,220.0,BrkFace,None,0,4,NAmes,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1194.0,0,1959,1959,2010
231,1490,1304,0,None,4,1Fam,TA,No,689.0,0.0,GLQ,Unf,1.0,0.0,Gd,773.0,Y,Norm,Norm,SBrkr,202,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,810.0,3.0,TA,Fin,TA,Attchd,1995.0,2794,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,15138,Inside,174.0,IR1,0,60,RL,506.0,BrkFace,None,0,7,NoRidge,146,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1462.0,0,1995,1996,2009
232,483,504,0,None,2,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,483.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Po,1,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Attchd,1972.0,987,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,297.0,BrkFace,None,0,6,BrDale,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,0,1972,1972,2006
233,894,0,0,None,3,1Fam,Gd,Av,182.0,712.0,LwQ,ALQ,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Attchd,1976.0,894,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10650,Corner,75.0,Reg,0,20,RL,0.0,None,None,0,2,CollgCr,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,365,1976,1976,2010
234,860,1100,0,None,4,1Fam,TA,No,625.0,0.0,GLQ,Unf,1.0,0.0,Gd,235.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,2,PConc,2,Typ,440.0,2.0,TA,Fin,TA,BuiltIn,2002.0,1960,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7851,Inside,64.0,Reg,0,60,RL,0.0,None,None,0,5,Gilbert,48,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,860.0,288,2002,2002,2010
235,483,504,0,None,2,TwnhsE,TA,No,358.0,0.0,ALQ,Unf,0.0,0.0,TA,125.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1971.0,987,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,604.0,BrkFace,None,0,8,BrDale,0,3,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,0,1971,1971,2008
236,1414,0,0,None,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1390.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,494.0,2.0,TA,RFn,TA,Attchd,2004.0,1414,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8773,FR2,65.0,Reg,0,20,RL,98.0,BrkFace,None,0,5,CollgCr,105,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1414.0,132,2004,2004,2010
237,1014,730,238,None,3,1Fam,TA,No,402.0,0.0,BLQ,Unf,0.0,0.0,Gd,594.0,Y,RRNe,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,None,0,PConc,2,Typ,457.0,2.0,TA,RFn,TA,Attchd,1993.0,1744,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9453,CulDSac,67.0,IR1,0,60,RL,0.0,None,None,0,2,SawyerW,70,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,996.0,370,1993,2003,2010
238,1694,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1694.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,None,None,0,PConc,2,Typ,818.0,3.0,TA,Fin,TA,Attchd,2007.0,1694,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12030,Inside,93.0,Reg,0,20,RL,254.0,BrkFace,None,0,12,NridgHt,228,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1694.0,168,2007,2007,2007
239,798,689,0,None,3,1Fam,Fa,No,94.0,0.0,LwQ,Unf,0.0,0.0,TA,641.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,MnPrv,Gd,1,CBlock,1,Typ,220.0,1.0,TA,Unf,TA,Detchd,1949.0,1487,1,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8741,Inside,52.0,Reg,0,50,RL,0.0,None,None,0,4,Edwards,140,4,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,735.0,0,1945,1950,2010
240,1566,0,0,None,3,1Fam,TA,Av,1078.0,0.0,GLQ,Unf,1.0,0.0,Gd,488.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,750.0,2.0,TA,RFn,TA,Attchd,2008.0,1566,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9000,Inside,75.0,Reg,0,20,FV,36.0,Stone,None,0,4,Somerst,168,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1566.0,144,2008,2008,2010
241,866,0,0,None,2,1Fam,TA,No,329.0,0.0,ALQ,Unf,0.0,0.0,TA,357.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,0.0,866,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,3880,Inside,40.0,Reg,0,30,RM,0.0,None,None,0,8,OldTown,42,9,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,686.0,58,1945,1997,2007
242,889,551,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,540.0,N,Norm,Norm,FuseA,77,TA,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,352.0,1.0,TA,Unf,Fa,Attchd,1940.0,1440,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,5000,Corner,63.0,Reg,0,50,RM,0.0,None,None,0,4,OldTown,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,540.0,0,1900,1950,2006
243,626,591,0,None,3,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,626.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,1980.0,1217,1,GasA,TA,2Story,1,TA,Lvl,Gtl,10762,Corner,75.0,Reg,0,160,RL,0.0,None,None,0,4,SawyerW,28,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,626.0,0,1980,1980,2009
244,1222,888,0,None,3,1Fam,TA,No,695.0,0.0,GLQ,Unf,1.0,0.0,Gd,253.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Fa,2,PConc,2,Typ,463.0,2.0,TA,RFn,TA,Attchd,1994.0,2110,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8880,Inside,67.0,IR1,0,60,RL,0.0,None,None,0,5,SawyerW,130,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,948.0,0,1994,2002,2010
245,1872,0,0,None,3,1Fam,TA,Av,929.0,0.0,GLQ,Unf,0.0,1.0,Gd,916.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,TA,1,CBlock,2,Typ,604.0,2.0,TA,Fin,TA,Attchd,1988.0,1872,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10400,Inside,80.0,Reg,0,20,RL,102.0,BrkFace,None,0,6,NWAmes,39,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1845.0,197,1988,1988,2006
246,908,1020,0,Grvl,4,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,1020.0,N,Norm,Norm,FuseP,112,Fa,TA,AsbShng,AsbShng,None,None,0,Stone,2,Typ,440.0,1.0,Po,Unf,Po,Detchd,1910.0,1928,0,GasA,Gd,2Story,2,Fa,Lvl,Gtl,9142,Inside,69.0,Reg,0,190,RM,0.0,None,None,0,4,OldTown,60,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1020.0,0,1910,1950,2006
247,1375,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1367.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,BrkFace,None,TA,1,CBlock,1,Typ,451.0,2.0,TA,Unf,TA,Attchd,1954.0,1375,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11310,Inside,75.0,Reg,0,20,RL,0.0,None,None,0,6,NAmes,30,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1367.0,0,1954,1954,2006
248,840,828,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,840.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,500.0,2.0,TA,RFn,TA,Attchd,2003.0,1668,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11317,Inside,72.0,Reg,0,60,RL,101.0,BrkFace,None,0,9,CollgCr,68,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,840.0,144,2003,2003,2007
249,1444,700,0,None,4,1Fam,TA,Gd,697.0,0.0,Rec,Unf,0.0,1.0,Gd,747.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,HdBoard,None,TA,2,CBlock,2,Typ,389.0,2.0,TA,Fin,TA,Attchd,1958.0,2144,0,GasA,Gd,1.5Fin,1,Gd,Low,Sev,159000,CulDSac,80.5,IR2,0,50,RL,472.0,BrkCmn,Shed,500,6,ClearCr,98,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1444.0,0,1958,2006,2007
250,1306,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,728.0,Y,Norm,Norm,SBrkr,0,Po,TA,Wd Sdng,Plywood,GdWo,None,0,CBlock,1,Mod,0.0,0.0,None,None,None,None,0.0,1306,0,GasA,Ex,1Story,1,Fa,Lvl,Gtl,5350,Inside,55.0,IR1,0,30,RL,0.0,None,Shed,450,5,BrkSide,0,2,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,728.0,263,1940,1966,2010
251,1625,0,0,None,2,TwnhsE,TA,Gd,1573.0,0.0,GLQ,Unf,1.0,1.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,538.0,2.0,TA,Fin,TA,Attchd,2006.0,1625,0,GasA,Ex,1Story,1,Gd,HLS,Mod,4750,Inside,44.0,IR1,0,120,RM,481.0,Stone,None,0,12,Crawfor,0,5,8,Y,0,None,CompShg,Hip,Family,WD,153,Pave,5,1573.0,123,2006,2007,2007
252,798,842,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,798.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,520.0,2.0,TA,RFn,TA,Attchd,2004.0,1640,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8366,Inside,65.0,IR1,0,60,RL,0.0,None,None,0,12,SawyerW,45,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,798.0,138,2004,2004,2008
253,1302,0,0,None,3,1Fam,TA,Gd,270.0,580.0,LwQ,ALQ,0.0,1.0,Gd,452.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,2,Min1,309.0,1.0,TA,RFn,TA,Attchd,1964.0,1302,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9350,Inside,85.0,Reg,0,80,RL,108.0,BrkFace,None,0,10,NAmes,0,7,6,Y,0,None,CompShg,Hip,Normal,CWD,0,Pave,7,1302.0,333,1964,1991,2007
254,1314,0,0,None,3,1Fam,TA,No,922.0,0.0,Rec,Unf,1.0,0.0,TA,392.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,294.0,1.0,TA,RFn,TA,Attchd,1957.0,1314,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8400,Inside,70.0,Reg,0,20,RL,0.0,None,None,0,6,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1314.0,250,1957,1957,2010
255,1005,1286,0,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,975.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,429.0,2.0,TA,Fin,TA,BuiltIn,1999.0,2291,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8738,Inside,66.0,IR1,0,60,RL,302.0,BrkFace,None,0,2,Gilbert,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,975.0,192,1999,1999,2006
256,864,864,0,None,3,1Fam,TA,No,503.0,0.0,Rec,Unf,0.0,0.0,Gd,361.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,673.0,2.0,TA,RFn,TA,Attchd,2003.0,1728,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8791,Inside,64.0,IR1,0,60,FV,0.0,None,None,0,5,Somerst,56,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,864.0,216,2003,2003,2008
257,1604,0,0,None,3,1Fam,TA,No,1334.0,0.0,GLQ,Unf,1.0,0.0,Gd,270.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,660.0,2.0,TA,RFn,TA,Attchd,2006.0,1604,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8814,Inside,68.0,Reg,0,20,RL,180.0,Stone,None,0,3,CollgCr,110,5,7,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,1604.0,123,2006,2006,2009
258,963,829,245,None,3,1Fam,TA,No,361.0,0.0,GLQ,Unf,0.0,0.0,Gd,602.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,2001.0,1792,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12435,Inside,80.0,Reg,0,60,RL,172.0,BrkFace,None,0,5,CollgCr,96,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,963.0,0,2001,2001,2008
259,882,0,0,None,2,1Fam,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,BrkFace,None,None,0,PConc,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1956.0,882,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,12702,Inside,70.0,Reg,0,20,RM,0.0,None,None,0,12,OldTown,45,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,0.0,0,1956,1956,2008
